# JIS-X0213 aka Shift JIS character mapping table
0x00 0x0000
0xecf2 0x774e
0xecf3 0x775c
0xecf4 0x775f
0xecf5 0x7762
0xecf6 0x777a
0xecf7 0x7780
0xecf8 0x7794
0xecf9 0x77aa
0xecfa 0x77e0
0xecfb 0x782d
0xecfc 0x2548e
0xed40 0x7843
0xed41 0x784e
0xed42 0x784f
0xed43 0x7851
0xed44 0x7868
0xed45 0x786e
0xed46 0xfa4b
0xed47 0x78b0
0xed48 0x2550e
0xed49 0x78ad
0xed4a 0x78e4
0xed4b 0x78f2
0xed4c 0x7900
0xed4d 0x78f7
0xed4e 0x791c
0xed4f 0x792e
0xed50 0x7931
0xed51 0x7934
0xed52 0xfa4c
0xed53 0xfa4d
0xed54 0x7945
0xed55 0x7946
0xed56 0xfa4e
0xed57 0xfa4f
0xed58 0xfa50
0xed59 0x795c
0xed5a 0xfa51
0xed5b 0xfa19
0xed5c 0xfa1a
0xed5d 0x7979
0xed5e 0xfa52
0xed5f 0xfa53
0xed60 0xfa1b
0xed61 0x7998
0xed62 0x79b1
0xed63 0x79b8
0xed64 0x79c8
0xed65 0x79ca
0xed66 0x25771
0xed67 0x79d4
0xed68 0x79de
0xed69 0x79eb
0xed6a 0x79ed
0xed6b 0x7a03
0xed6c 0xfa54
0xed6d 0x7a39
0xed6e 0x7a5d
0xed6f 0x7a6d
0xed70 0xfa55
0xed71 0x7a85
0xed72 0x7aa0
0xed73 0x259c4
0xed74 0x7ab3
0xed75 0x7abb
0xed76 0x7ace
0xed77 0x7aeb
0xed78 0x7afd
0xed79 0x7b12
0xed7a 0x7b2d
0xed7b 0x7b3b
0xed7c 0x7b47
0xed7d 0x7b4e
0xed7e 0x7b60
0xed80 0x7b6d
0xed81 0x7b6f
0xed82 0x7b72
0xed83 0x7b9e
0xed84 0xfa56
0xed85 0x7bd7
0xed86 0x7bd9
0xed87 0x7c01
0xed88 0x7c31
0xed89 0x7c1e
0xed8a 0x7c20
0xed8b 0x7c33
0xed8c 0x7c36
0xed8d 0x4264
0xed8e 0x25da1
0xed8f 0x7c59
0xed90 0x7c6d
0xed91 0x7c79
0xed92 0x7c8f
0xed93 0x7c94
0xed94 0x7ca0
0xed95 0x7cbc
0xed96 0x7cd5
0xed97 0x7cd9
0xed98 0x7cdd
0xed99 0x7d07
0xed9a 0x7d08
0xed9b 0x7d13
0xed9c 0x7d1d
0xed9d 0x7d23
0xed9e 0x7d31
0xed9f 0x7d41
0xeda0 0x7d48
0xeda1 0x7d53
0xeda2 0x7d5c
0xeda3 0x7d7a
0xeda4 0x7d83
0xeda5 0x7d8b
0xeda6 0x7da0
0xeda7 0x7da6
0xeda8 0x7dc2
0xeda9 0x7dcc
0xedaa 0x7dd6
0xedab 0x7de3
0xedac 0xfa57
0xedad 0x7e28
0xedae 0x7e08
0xedaf 0x7e11
0xedb0 0x7e15
0xedb1 0xfa59
0xedb2 0x7e47
0xedb3 0x7e52
0xedb4 0x7e61
0xedb5 0x7e8a
0xedb6 0x7e8d
0xedb7 0x7f47
0xedb8 0xfa5a
0xedb9 0x7f91
0xedba 0x7f97
0xedbb 0x7fbf
0xedbc 0x7fce
0xedbd 0x7fdb
0xedbe 0x7fdf
0xedbf 0x7fec
0xedc0 0x7fee
0xedc1 0x7ffa
0xedc2 0xfa5b
0xedc3 0x8014
0xedc4 0x8026
0xedc5 0x8035
0xedc6 0x8037
0xedc7 0x803c
0xedc8 0x80ca
0xedc9 0x80d7
0xedca 0x80e0
0xedcb 0x80f3
0xedcc 0x8118
0xedcd 0x814a
0xedce 0x8160
0xedcf 0x8167
0xedd0 0x8168
0xedd1 0x816d
0xedd2 0x81bb
0xedd3 0x81ca
0xedd4 0x81cf
0xedd5 0x81d7
0xedd6 0xfa5c
0xedd7 0x4453
0xedd8 0x445b
0xedd9 0x8260
0xedda 0x8274
0xeddb 0x26aff
0xeddc 0x828e
0xeddd 0x82a1
0xedde 0x82a3
0xeddf 0x82a4
0xede0 0x82a9
0xede1 0x82ae
0xede2 0x82b7
0xede3 0x82be
0xede4 0x82bf
0xede5 0x82c6
0xede6 0x82d5
0xede7 0x82fd
0xede8 0x82fe
0xede9 0x8300
0xedea 0x8301
0xedeb 0x8362
0xedec 0x8322
0xeded 0x832d
0xedee 0x833a
0xedef 0x8343
0xedf0 0x8347
0xedf1 0x8351
0xedf2 0x8355
0xedf3 0x837d
0xedf4 0x8386
0xedf5 0x8392
0xedf6 0x8398
0xedf7 0x83a7
0xedf8 0x83a9
0xedf9 0x83bf
0xedfa 0x83c0
0xedfb 0x83c7
0xedfc 0x83cf
0xee40 0x83d1
0xee41 0x83e1
0xee42 0x83ea
0xee43 0x8401
0xee44 0x8406
0xee45 0x840a
0xee46 0xfa5f
0xee47 0x8448
0xee48 0x845f
0xee49 0x8470
0xee4a 0x8473
0xee4b 0x8485
0xee4c 0x849e
0xee4d 0x84af
0xee4e 0x84b4
0xee4f 0x84ba
0xee50 0x84c0
0xee51 0x84c2
0xee52 0x26e40
0xee53 0x8532
0xee54 0x851e
0xee55 0x8523
0xee56 0x852f
0xee57 0x8559
0xee58 0x8564
0xee59 0xfa1f
0xee5a 0x85ad
0xee5b 0x857a
0xee5c 0x858c
0xee5d 0x858f
0xee5e 0x85a2
0xee5f 0x85b0
0xee60 0x85cb
0xee61 0x85ce
0xee62 0x85ed
0xee63 0x8612
0xee64 0x85ff
0xee65 0x8604
0xee66 0x8605
0xee67 0x8610
0xee68 0x270f4
0xee69 0x8618
0xee6a 0x8629
0xee6b 0x8638
0xee6c 0x8657
0xee6d 0x865b
0xee6e 0xf936
0xee6f 0x8662
0xee70 0x459d
0xee71 0x866c
0xee72 0x8675
0xee73 0x8698
0xee74 0x86b8
0xee75 0x86fa
0xee76 0x86fc
0xee77 0x86fd
0xee78 0x870b
0xee79 0x8771
0xee7a 0x8787
0xee7b 0x8788
0xee7c 0x87ac
0xee7d 0x87ad
0xee7e 0x87b5
0xee80 0x45ea
0xee81 0x87d6
0xee82 0x87ec
0xee83 0x8806
0xee84 0x880a
0xee85 0x8810
0xee86 0x8814
0xee87 0x881f
0xee88 0x8898
0xee89 0x88aa
0xee8a 0x88ca
0xee8b 0x88ce
0xee8c 0x27684
0xee8d 0x88f5
0xee8e 0x891c
0xee8f 0xfa60
0xee90 0x8918
0xee91 0x8919
0xee92 0x891a
0xee93 0x8927
0xee94 0x8930
0xee95 0x8932
0xee96 0x8939
0xee97 0x8940
0xee98 0x8994
0xee99 0xfa61
0xee9a 0x89d4
0xee9b 0x89e5
0xee9c 0x89f6
0xee9d 0x8a12
0xee9e 0x8a15
0xee9f 0x8a22
0xeea0 0x8a37
0xeea1 0x8a47
0xeea2 0x8a4e
0xeea3 0x8a5d
0xeea4 0x8a61
0xeea5 0x8a75
0xeea6 0x8a79
0xeea7 0x8aa7
0xeea8 0x8ad0
0xeea9 0x8adf
0xeeaa 0x8af4
0xeeab 0x8af6
0xeeac 0xfa22
0xeead 0xfa62
0xeeae 0xfa63
0xeeaf 0x8b46
0xeeb0 0x8b54
0xeeb1 0x8b59
0xeeb2 0x8b69
0xeeb3 0x8b9d
0xeeb4 0x8c49
0xeeb5 0x8c68
0xeeb6 0xfa64
0xeeb7 0x8ce1
0xeeb8 0x8cf4
0xeeb9 0x8cf8
0xeeba 0x8cfe
0xeebb 0xfa65
0xeebc 0x8d12
0xeebd 0x8d1b
0xeebe 0x8daf
0xeebf 0x8dce
0xeec0 0x8dd1
0xeec1 0x8dd7
0xeec2 0x8e20
0xeec3 0x8e23
0xeec4 0x8e3d
0xeec5 0x8e70
0xeec6 0x8e7b
0xeec7 0x28277
0xeec8 0x8ec0
0xeec9 0x4844
0xeeca 0x8efa
0xeecb 0x8f1e
0xeecc 0x8f2d
0xeecd 0x8f36
0xeece 0x8f54
0xeecf 0x283cd
0xeed0 0x8fa6
0xeed1 0x8fb5
0xeed2 0x8fe4
0xeed3 0x8fe8
0xeed4 0x8fee
0xeed5 0x9008
0xeed6 0x902d
0xeed7 0xfa67
0xeed8 0x9088
0xeed9 0x9095
0xeeda 0x9097
0xeedb 0x9099
0xeedc 0x909b
0xeedd 0x90a2
0xeede 0x90b3
0xeedf 0x90be
0xeee0 0x90c4
0xeee1 0x90c5
0xeee2 0x90c7
0xeee3 0x90d7
0xeee4 0x90dd
0xeee5 0x90de
0xeee6 0x90ef
0xeee7 0x90f4
0xeee8 0xfa26
0xeee9 0x9114
0xeeea 0x9115
0xeeeb 0x9116
0xeeec 0x9122
0xeeed 0x9123
0xeeee 0x9127
0xeeef 0x912f
0xeef0 0x9131
0xeef1 0x9134
0xeef2 0x913d
0xeef3 0x9148
0xeef4 0x915b
0xeef5 0x9183
0xeef6 0x919e
0xeef7 0x91ac
0xeef8 0x91b1
0xeef9 0x91bc
0xeefa 0x91d7
0xeefb 0x91fb
0xeefc 0x91e4
0xef40 0x91e5
0xef41 0x91ed
0xef42 0x91f1
0xef43 0x9207
0xef44 0x9210
0xef45 0x9238
0xef46 0x9239
0xef47 0x923a
0xef48 0x923c
0xef49 0x9240
0xef4a 0x9243
0xef4b 0x924f
0xef4c 0x9278
0xef4d 0x9288
0xef4e 0x92c2
0xef4f 0x92cb
0xef50 0x92cc
0xef51 0x92d3
0xef52 0x92e0
0xef53 0x92ff
0xef54 0x9304
0xef55 0x931f
0xef56 0x9321
0xef57 0x9325
0xef58 0x9348
0xef59 0x9349
0xef5a 0x934a
0xef5b 0x9364
0xef5c 0x9365
0xef5d 0x936a
0xef5e 0x9370
0xef5f 0x939b
0xef60 0x93a3
0xef61 0x93ba
0xef62 0x93c6
0xef63 0x93de
0xef64 0x93df
0xef65 0x9404
0xef66 0x93fd
0xef67 0x9433
0xef68 0x944a
0xef69 0x9463
0xef6a 0x946b
0xef6b 0x9471
0xef6c 0x9472
0xef6d 0x958e
0xef6e 0x959f
0xef6f 0x95a6
0xef70 0x95a9
0xef71 0x95ac
0xef72 0x95b6
0xef73 0x95bd
0xef74 0x95cb
0xef75 0x95d0
0xef76 0x95d3
0xef77 0x49b0
0xef78 0x95da
0xef79 0x95de
0xef7a 0x9658
0xef7b 0x9684
0xef7c 0xf9dc
0xef7d 0x969d
0xef7e 0x96a4
0xef80 0x96a5
0xef81 0x96d2
0xef82 0x96de
0xef83 0xfa68
0xef84 0x96e9
0xef85 0x96ef
0xef86 0x9733
0xef87 0x973b
0xef88 0x974d
0xef89 0x974e
0xef8a 0x974f
0xef8b 0x975a
0xef8c 0x976e
0xef8d 0x9773
0xef8e 0x9795
0xef8f 0x97ae
0xef90 0x97ba
0xef91 0x97c1
0xef92 0x97c9
0xef93 0x97de
0xef94 0x97db
0xef95 0x97f4
0xef96 0xfa69
0xef97 0x980a
0xef98 0x981e
0xef99 0x982b
0xef9a 0x9830
0xef9b 0xfa6a
0xef9c 0x9852
0xef9d 0x9853
0xef9e 0x9856
0xef9f 0x9857
0xefa0 0x9859
0xefa1 0x985a
0xefa2 0xf9d0
0xefa3 0x9865
0xefa4 0x986c
0xefa5 0x98ba
0xefa6 0x98c8
0xefa7 0x98e7
0xefa8 0x9958
0xefa9 0x999e
0xefaa 0x9a02
0xefab 0x9a03
0xefac 0x9a24
0xefad 0x9a2d
0xefae 0x9a2e
0xefaf 0x9a38
0xefb0 0x9a4a
0xefb1 0x9a4e
0xefb2 0x9a52
0xefb3 0x9ab6
0xefb4 0x9ac1
0xefb5 0x9ac3
0xefb6 0x9ace
0xefb7 0x9ad6
0xefb8 0x9af9
0xefb9 0x9b02
0xefba 0x9b08
0xefbb 0x9b20
0xefbc 0x4c17
0xefbd 0x9b2d
0xefbe 0x9b5e
0xefbf 0x9b79
0xefc0 0x9b66
0xefc1 0x9b72
0xefc2 0x9b75
0xefc3 0x9b84
0xefc4 0x9b8a
0xefc5 0x9b8f
0xefc6 0x9b9e
0xefc7 0x9ba7
0xefc8 0x9bc1
0xefc9 0x9bce
0xefca 0x9be5
0xefcb 0x9bf8
0xefcc 0x9bfd
0xefcd 0x9c00
0xefce 0x9c23
0xefcf 0x9c41
0xefd0 0x9c4f
0xefd1 0x9c50
0xefd2 0x9c53
0xefd3 0x9c63
0xefd4 0x9c65
0xefd5 0x9c77
0xefd6 0x9d1d
0xefd7 0x9d1e
0xefd8 0x9d43
0xefd9 0x9d47
0xefda 0x9d52
0xefdb 0x9d63
0xefdc 0x9d70
0xefdd 0x9d7c
0xefde 0x9d8a
0xefdf 0x9d96
0xefe0 0x9dc0
0xefe1 0x9dac
0xefe2 0x9dbc
0xefe3 0x9dd7
0xefe4 0x2a190
0xefe5 0x9de7
0xefe6 0x9e07
0xefe7 0x9e15
0xefe8 0x9e7c
0xefe9 0x9e9e
0xefea 0x9ea4
0xefeb 0x9eac
0xefec 0x9eaf
0xefed 0x9eb4
0xefee 0x9eb5
0xefef 0x9ec3
0xeff0 0x9ed1
0xeff1 0x9f10
0xeff2 0x9f39
0xeff3 0x9f57
0xeff4 0x9f90
0xeff5 0x9f94
0xeff6 0x9f97
0xeff7 0x9fa2
0xeff8 0x59f8
0xeff9 0x5c5b
0xeffa 0x5e77
0xeffb 0x7626
0xeffc 0x7e6b
0xf040 0x20089
0xf041 0x4e02
0xf042 0x4e0f
0xf043 0x4e12
0xf044 0x4e29
0xf045 0x4e2b
0xf046 0x4e2e
0xf047 0x4e40
0xf048 0x4e47
0xf049 0x4e48
0xf04a 0x200a2
0xf04b 0x4e51
0xf04c 0x3406
0xf04d 0x200a4
0xf04e 0x4e5a
0xf04f 0x4e69
0xf050 0x4e9d
0xf051 0x342c
0xf052 0x342e
0xf053 0x4eb9
0xf054 0x4ebb
0xf055 0x201a2
0xf056 0x4ebc
0xf057 0x4ec3
0xf058 0x4ec8
0xf059 0x4ed0
0xf05a 0x4eeb
0xf05b 0x4eda
0xf05c 0x4ef1
0xf05d 0x4ef5
0xf05e 0x4f00
0xf05f 0x4f16
0xf060 0x4f64
0xf061 0x4f37
0xf062 0x4f3e
0xf063 0x4f54
0xf064 0x4f58
0xf065 0x20213
0xf066 0x4f77
0xf067 0x4f78
0xf068 0x4f7a
0xf069 0x4f7d
0xf06a 0x4f82
0xf06b 0x4f85
0xf06c 0x4f92
0xf06d 0x4f9a
0xf06e 0x4fe6
0xf06f 0x4fb2
0xf070 0x4fbe
0xf071 0x4fc5
0xf072 0x4fcb
0xf073 0x4fcf
0xf074 0x4fd2
0xf075 0x346a
0xf076 0x4ff2
0xf077 0x5000
0xf078 0x5010
0xf079 0x5013
0xf07a 0x501c
0xf07b 0x501e
0xf07c 0x5022
0xf07d 0x3468
0xf07e 0x5042
0xf080 0x5046
0xf081 0x504e
0xf082 0x5053
0xf083 0x5057
0xf084 0x5063
0xf085 0x5066
0xf086 0x506a
0xf087 0x5070
0xf088 0x50a3
0xf089 0x5088
0xf08a 0x5092
0xf08b 0x5093
0xf08c 0x5095
0xf08d 0x5096
0xf08e 0x509c
0xf08f 0x50aa
0xf090 0x2032b
0xf091 0x50b1
0xf092 0x50ba
0xf093 0x50bb
0xf094 0x50c4
0xf095 0x50c7
0xf096 0x50f3
0xf097 0x20381
0xf098 0x50ce
0xf099 0x20371
0xf09a 0x50d4
0xf09b 0x50d9
0xf09c 0x50e1
0xf09d 0x50e9
0xf09e 0x3492
0xf140 0x5108
0xf141 0x203f9
0xf142 0x5117
0xf143 0x511b
0xf144 0x2044a
0xf145 0x5160
0xf146 0x20509
0xf147 0x5173
0xf148 0x5183
0xf149 0x518b
0xf14a 0x34bc
0xf14b 0x5198
0xf14c 0x51a3
0xf14d 0x51ad
0xf14e 0x34c7
0xf14f 0x51bc
0xf150 0x205d6
0xf151 0x20628
0xf152 0x51f3
0xf153 0x51f4
0xf154 0x5202
0xf155 0x5212
0xf156 0x5216
0xf157 0x2074f
0xf158 0x5255
0xf159 0x525c
0xf15a 0x526c
0xf15b 0x5277
0xf15c 0x5284
0xf15d 0x5282
0xf15e 0x20807
0xf15f 0x5298
0xf160 0x2083a
0xf161 0x52a4
0xf162 0x52a6
0xf163 0x52af
0xf164 0x52ba
0xf165 0x52bb
0xf166 0x52ca
0xf167 0x351f
0xf168 0x52d1
0xf169 0x208b9
0xf16a 0x52f7
0xf16b 0x530a
0xf16c 0x530b
0xf16d 0x5324
0xf16e 0x5335
0xf16f 0x533e
0xf170 0x5342
0xf171 0x2097c
0xf172 0x2099d
0xf173 0x5367
0xf174 0x536c
0xf175 0x537a
0xf176 0x53a4
0xf177 0x53b4
0xf178 0x20ad3
0xf179 0x53b7
0xf17a 0x53c0
0xf17b 0x20b1d
0xf17c 0x355d
0xf17d 0x355e
0xf17e 0x53d5
0xf180 0x53da
0xf181 0x3563
0xf182 0x53f4
0xf183 0x53f5
0xf184 0x5455
0xf185 0x5424
0xf186 0x5428
0xf187 0x356e
0xf188 0x5443
0xf189 0x5462
0xf18a 0x5466
0xf18b 0x546c
0xf18c 0x548a
0xf18d 0x548d
0xf18e 0x5495
0xf18f 0x54a0
0xf190 0x54a6
0xf191 0x54ad
0xf192 0x54ae
0xf193 0x54b7
0xf194 0x54ba
0xf195 0x54bf
0xf196 0x54c3
0xf197 0x20d45
0xf198 0x54ec
0xf199 0x54ef
0xf19a 0x54f1
0xf19b 0x54f3
0xf19c 0x5500
0xf19d 0x5501
0xf19e 0x5509
0xf19f 0x553c
0xf1a0 0x5541
0xf1a1 0x35a6
0xf1a2 0x5547
0xf1a3 0x554a
0xf1a4 0x35a8
0xf1a5 0x5560
0xf1a6 0x5561
0xf1a7 0x5564
0xf1a8 0x20de1
0xf1a9 0x557d
0xf1aa 0x5582
0xf1ab 0x5588
0xf1ac 0x5591
0xf1ad 0x35c5
0xf1ae 0x55d2
0xf1af 0x20e95
0xf1b0 0x20e6d
0xf1b1 0x55bf
0xf1b2 0x55c9
0xf1b3 0x55cc
0xf1b4 0x55d1
0xf1b5 0x55dd
0xf1b6 0x35da
0xf1b7 0x55e2
0xf1b8 0x20e64
0xf1b9 0x55e9
0xf1ba 0x5628
0xf1bb 0x20f5f
0xf1bc 0x5607
0xf1bd 0x5610
0xf1be 0x5630
0xf1bf 0x5637
0xf1c0 0x35f4
0xf1c1 0x563d
0xf1c2 0x563f
0xf1c3 0x5640
0xf1c4 0x5647
0xf1c5 0x565e
0xf1c6 0x5660
0xf1c7 0x566d
0xf1c8 0x3605
0xf1c9 0x5688
0xf1ca 0x568c
0xf1cb 0x5695
0xf1cc 0x569a
0xf1cd 0x569d
0xf1ce 0x56a8
0xf1cf 0x56ad
0xf1d0 0x56b2
0xf1d1 0x56c5
0xf1d2 0x56cd
0xf1d3 0x56df
0xf1d4 0x56e8
0xf1d5 0x56f6
0xf1d6 0x56f7
0xf1d7 0x21201
0xf1d8 0x5715
0xf1d9 0x5723
0xf1da 0x21255
0xf1db 0x5729
0xf1dc 0x2127b
0xf1dd 0x5745
0xf1de 0x5746
0xf1df 0x574c
0xf1e0 0x574d
0xf1e1 0x21274
0xf1e2 0x5768
0xf1e3 0x576f
0xf1e4 0x5773
0xf1e5 0x5774
0xf1e6 0x5775
0xf1e7 0x577b
0xf1e8 0x212e4
0xf1e9 0x212d7
0xf1ea 0x57ac
0xf1eb 0x579a
0xf1ec 0x579d
0xf1ed 0x579e
0xf1ee 0x57a8
0xf1ef 0x57d7
0xf1f0 0x212fd
0xf1f1 0x57cc
0xf1f2 0x21336
0xf1f3 0x21344
0xf1f4 0x57de
0xf1f5 0x57e6
0xf1f6 0x57f0
0xf1f7 0x364a
0xf1f8 0x57f8
0xf1f9 0x57fb
0xf1fa 0x57fd
0xf1fb 0x5804
0xf1fc 0x581e
0xf240 0x5820
0xf241 0x5827
0xf242 0x5832
0xf243 0x5839
0xf244 0x213c4
0xf245 0x5849
0xf246 0x584c
0xf247 0x5867
0xf248 0x588a
0xf249 0x588b
0xf24a 0x588d
0xf24b 0x588f
0xf24c 0x5890
0xf24d 0x5894
0xf24e 0x589d
0xf24f 0x58aa
0xf250 0x58b1
0xf251 0x2146d
0xf252 0x58c3
0xf253 0x58cd
0xf254 0x58e2
0xf255 0x58f3
0xf256 0x58f4
0xf257 0x5905
0xf258 0x5906
0xf259 0x590b
0xf25a 0x590d
0xf25b 0x5914
0xf25c 0x5924
0xf25d 0x215d7
0xf25e 0x3691
0xf25f 0x593d
0xf260 0x3699
0xf261 0x5946
0xf262 0x3696
0xf263 0x26c29
0xf264 0x595b
0xf265 0x595f
0xf266 0x21647
0xf267 0x5975
0xf268 0x5976
0xf269 0x597c
0xf26a 0x599f
0xf26b 0x59ae
0xf26c 0x59bc
0xf26d 0x59c8
0xf26e 0x59cd
0xf26f 0x59de
0xf270 0x59e3
0xf271 0x59e4
0xf272 0x59e7
0xf273 0x59ee
0xf274 0x21706
0xf275 0x21742
0xf276 0x36cf
0xf277 0x5a0c
0xf278 0x5a0d
0xf279 0x5a17
0xf27a 0x5a27
0xf27b 0x5a2d
0xf27c 0x5a55
0xf27d 0x5a65
0xf27e 0x5a7a
0xf280 0x5a8b
0xf281 0x5a9c
0xf282 0x5a9f
0xf283 0x5aa0
0xf284 0x5aa2
0xf285 0x5ab1
0xf286 0x5ab3
0xf287 0x5ab5
0xf288 0x5aba
0xf289 0x5abf
0xf28a 0x5ada
0xf28b 0x5adc
0xf28c 0x5ae0
0xf28d 0x5ae5
0xf28e 0x5af0
0xf28f 0x5aee
0xf290 0x5af5
0xf291 0x5b00
0xf292 0x5b08
0xf293 0x5b17
0xf294 0x5b34
0xf295 0x5b2d
0xf296 0x5b4c
0xf297 0x5b52
0xf298 0x5b68
0xf299 0x5b6f
0xf29a 0x5b7c
0xf29b 0x5b7f
0xf29c 0x5b81
0xf29d 0x5b84
0xf29e 0x219c3
0xf09f 0x5b96
0xf0a0 0x5bac
0xf0a1 0x3761
0xf0a2 0x5bc0
0xf0a3 0x3762
0xf0a4 0x5bce
0xf0a5 0x5bd6
0xf0a6 0x376c
0xf0a7 0x376b
0xf0a8 0x5bf1
0xf0a9 0x5bfd
0xf0aa 0x3775
0xf0ab 0x5c03
0xf0ac 0x5c29
0xf0ad 0x5c30
0xf0ae 0x21c56
0xf0af 0x5c5f
0xf0b0 0x5c63
0xf0b1 0x5c67
0xf0b2 0x5c68
0xf0b3 0x5c69
0xf0b4 0x5c70
0xf0b5 0x21d2d
0xf0b6 0x21d45
0xf0b7 0x5c7c
0xf0b8 0x21d78
0xf0b9 0x21d62
0xf0ba 0x5c88
0xf0bb 0x5c8a
0xf0bc 0x37c1
0xf0bd 0x21da1
0xf0be 0x21d9c
0xf0bf 0x5ca0
0xf0c0 0x5ca2
0xf0c1 0x5ca6
0xf0c2 0x5ca7
0xf0c3 0x21d92
0xf0c4 0x5cad
0xf0c5 0x5cb5
0xf0c6 0x21db7
0xf0c7 0x5cc9
0xf0c8 0x21de0
0xf0c9 0x21e33
0xf0ca 0x5d06
0xf0cb 0x5d10
0xf0cc 0x5d2b
0xf0cd 0x5d1d
0xf0ce 0x5d20
0xf0cf 0x5d24
0xf0d0 0x5d26
0xf0d1 0x5d31
0xf0d2 0x5d39
0xf0d3 0x5d42
0xf0d4 0x37e8
0xf0d5 0x5d61
0xf0d6 0x5d6a
0xf0d7 0x37f4
0xf0d8 0x5d70
0xf0d9 0x21f1e
0xf0da 0x37fd
0xf0db 0x5d88
0xf0dc 0x3800
0xf0dd 0x5d92
0xf0de 0x5d94
0xf0df 0x5d97
0xf0e0 0x5d99
0xf0e1 0x5db0
0xf0e2 0x5db2
0xf0e3 0x5db4
0xf0e4 0x21f76
0xf0e5 0x5db9
0xf0e6 0x5dd1
0xf0e7 0x5dd7
0xf0e8 0x5dd8
0xf0e9 0x5de0
0xf0ea 0x21ffa
0xf0eb 0x5de4
0xf0ec 0x5de9
0xf0ed 0x382f
0xf0ee 0x5e00
0xf0ef 0x3836
0xf0f0 0x5e12
0xf0f1 0x5e15
0xf0f2 0x3840
0xf0f3 0x5e1f
0xf0f4 0x5e2e
0xf0f5 0x5e3e
0xf0f6 0x5e49
0xf0f7 0x385c
0xf0f8 0x5e56
0xf0f9 0x3861
0xf0fa 0x5e6b
0xf0fb 0x5e6c
0xf0fc 0x5e6d
0xf29f 0x5e6e
0xf2a0 0x2217b
0xf2a1 0x5ea5
0xf2a2 0x5eaa
0xf2a3 0x5eac
0xf2a4 0x5eb9
0xf2a5 0x5ebf
0xf2a6 0x5ec6
0xf2a7 0x5ed2
0xf2a8 0x5ed9
0xf2a9 0x2231e
0xf2aa 0x5efd
0xf2ab 0x5f08
0xf2ac 0x5f0e
0xf2ad 0x5f1c
0xf2ae 0x223ad
0xf2af 0x5f1e
0xf2b0 0x5f47
0xf2b1 0x5f63
0xf2b2 0x5f72
0xf2b3 0x5f7e
0xf2b4 0x5f8f
0xf2b5 0x5fa2
0xf2b6 0x5fa4
0xf2b7 0x5fb8
0xf2b8 0x5fc4
0xf2b9 0x38fa
0xf2ba 0x5fc7
0xf2bb 0x5fcb
0xf2bc 0x5fd2
0xf2bd 0x5fd3
0xf2be 0x5fd4
0xf2bf 0x5fe2
0xf2c0 0x5fee
0xf2c1 0x5fef
0xf2c2 0x5ff3
0xf2c3 0x5ffc
0xf2c4 0x3917
0xf2c5 0x6017
0xf2c6 0x6022
0xf2c7 0x6024
0xf2c8 0x391a
0xf2c9 0x604c
0xf2ca 0x607f
0xf2cb 0x608a
0xf2cc 0x6095
0xf2cd 0x60a8
0xf2ce 0x226f3
0xf2cf 0x60b0
0xf2d0 0x60b1
0xf2d1 0x60be
0xf2d2 0x60c8
0xf2d3 0x60d9
0xf2d4 0x60db
0xf2d5 0x60ee
0xf2d6 0x60f2
0xf2d7 0x60f5
0xf2d8 0x6110
0xf2d9 0x6112
0xf2da 0x6113
0xf2db 0x6119
0xf2dc 0x611e
0xf2dd 0x613a
0xf2de 0x396f
0xf2df 0x6141
0xf2e0 0x6146
0xf2e1 0x6160
0xf2e2 0x617c
0xf2e3 0x2285b
0xf2e4 0x6192
0xf2e5 0x6193
0xf2e6 0x6197
0xf2e7 0x6198
0xf2e8 0x61a5
0xf2e9 0x61a8
0xf2ea 0x61ad
0xf2eb 0x228ab
0xf2ec 0x61d5
0xf2ed 0x61dd
0xf2ee 0x61df
0xf2ef 0x61f5
0xf2f0 0x2298f
0xf2f1 0x6215
0xf2f2 0x6223
0xf2f3 0x6229
0xf2f4 0x6246
0xf2f5 0x624c
0xf2f6 0x6251
0xf2f7 0x6252
0xf2f8 0x6261
0xf2f9 0x6264
0xf2fa 0x627b
0xf2fb 0x626d
0xf2fc 0x6273
0xf340 0x6299
0xf341 0x62a6
0xf342 0x62d5
0xf343 0x22ab8
0xf344 0x62fd
0xf345 0x6303
0xf346 0x630d
0xf347 0x6310
0xf348 0x22b4f
0xf349 0x22b50
0xf34a 0x6332
0xf34b 0x6335
0xf34c 0x633b
0xf34d 0x633c
0xf34e 0x6341
0xf34f 0x6344
0xf350 0x634e
0xf351 0x22b46
0xf352 0x6359
0xf353 0x22c1d
0xf354 0x22ba6
0xf355 0x636c
0xf356 0x6384
0xf357 0x6399
0xf358 0x22c24
0xf359 0x6394
0xf35a 0x63bd
0xf35b 0x63f7
0xf35c 0x63d4
0xf35d 0x63d5
0xf35e 0x63dc
0xf35f 0x63e0
0xf360 0x63eb
0xf361 0x63ec
0xf362 0x63f2
0xf363 0x6409
0xf364 0x641e
0xf365 0x6425
0xf366 0x6429
0xf367 0x642f
0xf368 0x645a
0xf369 0x645b
0xf36a 0x645d
0xf36b 0x6473
0xf36c 0x647d
0xf36d 0x6487
0xf36e 0x6491
0xf36f 0x649d
0xf370 0x649f
0xf371 0x64cb
0xf372 0x64cc
0xf373 0x64d5
0xf374 0x64d7
0xf375 0x22de1
0xf376 0x64e4
0xf377 0x64e5
0xf378 0x64ff
0xf379 0x6504
0xf37a 0x3a6e
